,file,only_download,direction,throughput_up,throughput_down,lat,long,mcs_up,mcs_down,rsrp0,rsrp1,rsrp2,rsrp3,rsrp4,rsrp5,rsrp6,rsrp7,beam_id0,beam_id1,beam_id2,beam_id3,beam_id4,beam_id5,beam_id6,beam_id7,selected_beam
119,20 Oct with GPS/23Oct20 170308.1.csv,False,W,21.4,728.0,45.477329,9.234835,26.0,16.0,-92.5,-86.3,-93.9,-80.0,0,0,0,0,11,12,13,18,0,0,0,0, 18
120,20 Oct with GPS/23Oct20 170308.1.csv,False,W,22.7,734.7,45.477329,9.234835,26.0,16.0,-93.0,-87.3,-94.3,-79.9,0,0,0,0,11,12,13,18,0,0,0,0, 18
121,20 Oct with GPS/23Oct20 170308.1.csv,False,W,22.1,739.3,45.477329,9.234835,26.0,16.0,-91.9,-87.3,-94.2,-79.8,0,0,0,0,11,12,13,18,0,0,0,0, 18
122,20 Oct with GPS/23Oct20 170308.1.csv,False,W,21.5,732.4,45.477329,9.234835,26.0,16.0,-90.6,-88.3,-93.6,-79.9,0,0,0,0,11,12,13,18,0,0,0,0, 18
123,20 Oct with GPS/23Oct20 170308.1.csv,False,W,21.5,731.8,45.477329,9.234834,26.0,16.0,-91.2,-88.4,-94.0,-79.9,0,0,0,0,11,12,13,18,0,0,0,0, 18
124,20 Oct with GPS/23Oct20 170308.1.csv,False,W,21.3,608.8,45.477329,9.234834,26.0,16.0,-92.7,-89.9,-92.9,-79.9,0,0,0,0,11,12,13,18,0,0,0,0, 18
125,20 Oct with GPS/23Oct20 170308.1.csv,False,W,71.6,1.2,45.477329,9.234832,14.0,2.0,-91.3,-88.9,-92.8,-79.5,0,0,0,0,11,12,13,18,0,0,0,0, 18
126,20 Oct with GPS/23Oct20 170308.1.csv,False,W,71.0,1.0,45.477329,9.23483,14.0,2.0,-90.0,-88.5,-93.7,-79.3,0,0,0,0,11,12,13,18,0,0,0,0, 18
127,20 Oct with GPS/23Oct20 170308.1.csv,False,W,64.2,1.2,45.477329,9.23483,13.0,2.0,-91.5,-88.2,-94.0,-80.3,0,0,0,0,11,12,13,18,0,0,0,0, 18
128,20 Oct with GPS/23Oct20 170308.1.csv,False,W,86.3,1.6,45.477329,9.23483,14.0,2.0,-89.9,-87.1,-93.0,-80.3,0,0,0,0,11,12,13,18,0,0,0,0, 18
129,20 Oct with GPS/23Oct20 170308.1.csv,False,W,92.1,1.4,45.477329,9.23483,14.0,2.0,-91.5,-86.6,-92.9,-79.0,0,0,0,0,11,12,13,18,0,0,0,0, 18
130,20 Oct with GPS/23Oct20 170308.1.csv,False,W,92.9,1.4,45.477329,9.23483,14.0,2.0,-92.7,-87.1,-92.7,-79.0,0,0,0,0,11,12,13,18,0,0,0,0, 18
131,20 Oct with GPS/23Oct20 170308.1.csv,False,W,93.0,1.3,45.477329,9.234832,14.0,2.0,-91.1,-86.6,-92.7,-78.8,0,0,0,0,11,12,13,18,0,0,0,0, 18
132,20 Oct with GPS/23Oct20 170308.1.csv,False,W,93.2,1.4,45.477329,9.234832,14.0,2.0,-92.2,-86.8,-93.3,-78.8,0,0,0,0,11,12,13,18,0,0,0,0, 18
133,20 Oct with GPS/23Oct20 170308.1.csv,False,W,92.8,1.4,45.477329,9.234832,14.0,2.0,-92.4,-87.4,-93.0,-79.0,0,0,0,0,11,12,13,18,0,0,0,0, 18
134,20 Oct with GPS/23Oct20 170308.1.csv,False,W,93.3,1.5,45.477329,9.234834,14.0,2.0,-92.3,-88.0,-92.5,-79.0,0,0,0,0,11,12,13,18,0,0,0,0, 18
135,20 Oct with GPS/23Oct20 170308.1.csv,False,W,93.0,1.4,45.477329,9.234834,14.0,2.0,-92.7,-87.6,-93.1,-79.0,0,0,0,0,11,12,13,18,0,0,0,0, 18
136,20 Oct with GPS/23Oct20 170308.1.csv,False,W,93.4,1.5,45.477329,9.234835,14.0,2.0,-92.4,-87.4,-92.8,-79.1,0,0,0,0,11,12,13,18,0,0,0,0, 18
137,20 Oct with GPS/23Oct20 170308.1.csv,False,W,93.4,1.4,45.477329,9.234834,14.0,2.0,-91.6,-86.5,-92.5,-79.3,0,0,0,0,11,12,13,18,0,0,0,0, 18
138,20 Oct with GPS/23Oct20 170308.1.csv,False,W,52.6,1.0,45.477329,9.234834,8.0,2.0,-91.5,-86.1,-92.4,-80.3,-79.6,0,0,0,11,12,13,18,18,0,0,0, 18
139,20 Oct with GPS/23Oct20 170308.1.csv,False,W,84.2,1.4,45.477329,9.234835,14.0,2.0,-91.0,-86.0,-93.3,-81.1,0,0,0,0,11,12,13,18,0,0,0,0, 18
0,20 Oct with GPS/23Oct20 171114.1.csv,False,N,18.4,865.6,45.47686,9.234032,26.0,27.0,-79.4,-97.1,-59.8,-77.1,0,0,0,0,4,11,12,13,0,0,0,0, 12
1,20 Oct with GPS/23Oct20 171114.1.csv,False,N,19.2,1060.0,45.47686,9.234032,26.0,27.0,-79.6,-60.0,-77.1,-97.6,0,0,0,0,4,12,13,26,0,0,0,0, 12
2,20 Oct with GPS/23Oct20 171114.1.csv,False,N,19.9,1008.6,45.47686,9.234032,26.0,27.0,-79.4,-97.5,-59.9,-76.9,0,0,0,0,4,11,12,13,0,0,0,0, 12
3,20 Oct with GPS/23Oct20 171114.1.csv,False,N,20.2,1028.8,45.47686,9.234032,26.0,27.0,-79.4,-59.9,-76.8,-97.2,0,0,0,0,4,12,13,26,0,0,0,0, 12
4,20 Oct with GPS/23Oct20 171114.1.csv,False,N,19.8,1005.4,45.47686,9.23403,26.0,27.0,-79.4,-59.9,-76.8,-97.2,0,0,0,0,4,12,13,26,0,0,0,0, 12
5,20 Oct with GPS/23Oct20 171114.1.csv,False,N,19.8,945.3,45.47686,9.234028,26.0,27.0,-79.4,-59.9,-76.8,-97.0,0,0,0,0,4,12,13,26,0,0,0,0, 12
6,20 Oct with GPS/23Oct20 171114.1.csv,False,N,19.8,994.9,45.47686,9.234028,26.0,27.0,-79.4,-59.9,-76.8,-97.0,0,0,0,0,4,12,13,26,0,0,0,0, 12
7,20 Oct with GPS/23Oct20 171114.1.csv,False,N,19.3,933.0,45.47686,9.234027,26.0,27.0,-79.4,-59.9,-76.8,-97.0,0,0,0,0,4,12,13,26,0,0,0,0, 12
8,20 Oct with GPS/23Oct20 171114.1.csv,False,N,19.7,985.1,45.47686,9.234027,26.0,27.0,-79.3,-59.9,-76.8,-97.0,0,0,0,0,4,12,13,26,0,0,0,0, 12
9,20 Oct with GPS/23Oct20 171114.1.csv,False,N,19.4,1027.4,45.476856,9.234025,26.0,27.0,-79.2,-59.8,-76.8,-97.0,0,0,0,0,4,12,13,26,0,0,0,0, 12
10,20 Oct with GPS/23Oct20 171114.1.csv,False,N,19.6,999.8,45.476856,9.234023,26.0,27.0,-79.2,-59.6,-76.7,-96.8,0,0,0,0,4,12,13,26,0,0,0,0, 12
11,20 Oct with GPS/23Oct20 171114.1.csv,False,N,19.8,1009.1,45.476856,9.234022,26.0,27.0,-79.3,-97.2,-59.7,-76.8,-96.9,0,0,0,4,11,12,13,26,0,0,0, 12
12,20 Oct with GPS/23Oct20 171114.1.csv,False,N,19.5,988.5,45.476852,9.23402,26.0,27.0,-79.2,-96.9,-59.7,-76.7,-96.9,0,0,0,4,11,12,13,26,0,0,0, 12
13,20 Oct with GPS/23Oct20 171114.1.csv,False,N,19.3,981.8,45.476852,9.234018,26.0,27.0,-79.2,-96.9,-59.9,-76.8,0,0,0,0,4,11,12,13,0,0,0,0, 12
14,20 Oct with GPS/23Oct20 171114.1.csv,False,N,19.8,1015.6,45.476852,9.234016,26.0,27.0,-79.3,-96.7,-59.8,-76.7,-96.8,0,0,0,4,11,12,13,26,0,0,0, 12
15,20 Oct with GPS/23Oct20 171114.1.csv,False,N,19.4,989.0,45.476852,9.234016,26.0,27.0,-79.3,-85.5,-59.8,-76.7,0,0,0,0,4,11,12,13,0,0,0,0, 12
16,20 Oct with GPS/23Oct20 171114.1.csv,False,N,18.1,739.8,45.476849,9.234015,26.0,27.0,-79.3,-79.8,-59.8,-76.7,0,0,0,0,4,11,12,13,0,0,0,0, 12
17,20 Oct with GPS/23Oct20 171114.1.csv,False,N,191.8,3.6,45.476849,9.234015,28.0,8.0,-79.2,-79.4,-59.9,-76.8,0,0,0,0,4,11,12,13,0,0,0,0, 12
18,20 Oct with GPS/23Oct20 171114.1.csv,False,N,191.7,2.2,45.476849,9.234014,28.0,4.0,-79.3,-79.6,-59.9,-76.9,0,0,0,0,4,11,12,13,0,0,0,0, 12
19,20 Oct with GPS/23Oct20 171114.1.csv,False,N,205.1,2.7,45.476845,9.234012,28.0,4.0,-79.2,-79.4,-59.8,-76.9,0,0,0,0,4,11,12,13,0,0,0,0, 12
20,20 Oct with GPS/23Oct20 171114.1.csv,False,N,250.9,4.4,45.476845,9.234012,28.0,4.0,-79.2,-79.4,-59.8,-76.8,0,0,0,0,4,11,12,13,0,0,0,0, 12
21,20 Oct with GPS/23Oct20 171114.1.csv,False,N,250.7,3.7,45.476845,9.23401,28.0,4.0,-79.2,-79.4,-59.8,-76.8,0,0,0,0,4,11,12,13,0,0,0,0, 12
22,20 Oct with GPS/23Oct20 171114.1.csv,False,N,251.0,2.8,45.476845,9.234009,28.0,4.0,-79.2,-79.5,-59.7,-76.7,0,0,0,0,4,11,12,13,0,0,0,0, 12
23,20 Oct with GPS/23Oct20 171114.1.csv,False,N,250.7,3.6,45.476841,9.234009,28.0,4.0,-79.1,-79.4,-59.7,-76.7,0,0,0,0,4,11,12,13,0,0,0,0, 12
24,20 Oct with GPS/23Oct20 171114.1.csv,False,N,250.8,3.3,45.476837,9.234009,28.0,4.0,-79.1,-79.4,-59.7,-76.7,0,0,0,0,4,11,12,13,0,0,0,0, 12
25,20 Oct with GPS/23Oct20 171114.1.csv,False,N,250.8,3.2,45.476837,9.234009,28.0,4.0,-79.1,-79.3,-59.7,-76.7,0,0,0,0,4,11,12,13,0,0,0,0, 12
26,20 Oct with GPS/23Oct20 171114.1.csv,False,N,250.9,3.5,45.476833,9.234007,28.0,4.0,-79.1,-79.2,-59.6,-76.7,0,0,0,0,4,11,12,13,0,0,0,0, 12
27,20 Oct with GPS/23Oct20 171114.1.csv,False,N,250.8,3.6,45.476833,9.234005,28.0,4.0,-78.9,-79.2,-59.5,-76.6,0,0,0,0,4,11,12,13,0,0,0,0, 12
28,20 Oct with GPS/23Oct20 171114.1.csv,False,N,251.0,2.8,45.476833,9.234005,28.0,4.0,-79.1,-79.3,-59.7,-76.8,0,0,0,0,4,11,12,13,0,0,0,0, 12
29,20 Oct with GPS/23Oct20 171114.1.csv,False,N,250.8,3.6,45.476833,9.234005,28.0,4.0,-79.2,-79.6,-59.8,-76.9,0,0,0,0,4,11,12,13,0,0,0,0, 12
30,20 Oct with GPS/23Oct20 171114.1.csv,False,N,250.8,3.4,45.476833,9.234005,28.0,4.0,-79.3,-79.6,-59.9,-77.1,0,0,0,0,4,11,12,13,0,0,0,0, 12
31,20 Oct with GPS/23Oct20 171114.1.csv,False,N,250.7,3.0,45.47683,9.234005,28.0,4.0,-79.3,-79.5,-59.9,-77.0,0,0,0,0,4,11,12,13,0,0,0,0, 12
32,20 Oct with GPS/23Oct20 171114.1.csv,False,N,250.7,3.4,45.47683,9.234005,28.0,4.0,-79.3,-79.5,-59.9,-77.0,0,0,0,0,4,11,12,13,0,0,0,0, 12
33,20 Oct with GPS/23Oct20 171114.1.csv,False,N,250.7,3.3,45.476826,9.234005,28.0,4.0,-79.4,-79.3,-60.0,-76.9,0,0,0,0,4,11,12,13,0,0,0,0, 12
34,20 Oct with GPS/23Oct20 171114.1.csv,False,N,251.0,3.3,45.476826,9.234005,28.0,4.0,-79.4,-79.3,-60.0,-77.0,0,0,0,0,4,11,12,13,0,0,0,0, 12
35,20 Oct with GPS/23Oct20 171114.1.csv,False,E,20.3,789.9,45.476826,9.234005,26.0,18.0,-91.5,-78.7,-91.0,-82.7,0,0,0,0,11,12,13,18,0,0,0,0, 12
36,20 Oct with GPS/23Oct20 171114.1.csv,False,E,20.3,847.0,45.476826,9.234005,26.0,18.0,-91.3,-79.3,-91.1,-83.7,0,0,0,0,11,12,13,18,0,0,0,0, 12
37,20 Oct with GPS/23Oct20 171114.1.csv,False,E,20.0,845.1,45.476826,9.234005,26.0,18.0,-92.1,-79.4,-91.1,-83.9,0,0,0,0,11,12,13,18,0,0,0,0, 12
38,20 Oct with GPS/23Oct20 171114.1.csv,False,E,20.2,845.4,45.476826,9.234005,26.0,18.0,-92.9,-78.9,-91.1,-84.0,0,0,0,0,11,12,13,18,0,0,0,0, 12
39,20 Oct with GPS/23Oct20 171114.1.csv,False,E,20.2,806.7,45.476826,9.234007,26.0,18.0,-91.9,-78.8,-90.3,-84.1,0,0,0,0,11,12,13,18,0,0,0,0, 12
40,20 Oct with GPS/23Oct20 171114.1.csv,False,E,19.9,886.8,45.476826,9.234007,26.0,20.0,-91.2,-78.7,-90.8,-84.1,0,0,0,0,11,12,13,18,0,0,0,0, 12
41,20 Oct with GPS/23Oct20 171114.1.csv,False,E,19.7,860.0,45.476822,9.234007,26.0,20.0,-91.2,-77.9,-90.9,-84.0,0,0,0,0,11,12,13,18,0,0,0,0, 12
42,20 Oct with GPS/23Oct20 171114.1.csv,False,E,19.8,909.1,45.476822,9.234007,26.0,20.0,-90.9,-77.7,-91.5,-84.2,0,0,0,0,11,12,13,18,0,0,0,0, 12
43,20 Oct with GPS/23Oct20 171114.1.csv,False,E,19.1,899.9,45.476822,9.234007,26.0,20.0,-92.1,-77.4,-92.5,-84.4,0,0,0,0,11,12,13,18,0,0,0,0, 12
44,20 Oct with GPS/23Oct20 171114.1.csv,False,E,20.7,902.6,45.476822,9.234009,26.0,20.0,-92.4,-76.9,-91.9,-84.0,0,0,0,0,11,12,13,18,0,0,0,0, 12
45,20 Oct with GPS/23Oct20 171114.1.csv,False,E,19.8,892.3,45.476822,9.234009,26.0,20.0,-92.7,-77.1,-92.1,-83.4,0,0,0,0,11,12,13,18,0,0,0,0, 12
46,20 Oct with GPS/23Oct20 171114.1.csv,False,E,20.2,910.7,45.476822,9.23401,26.0,20.0,-92.4,-77.7,-90.7,-83.2,0,0,0,0,11,12,13,18,0,0,0,0, 12
47,20 Oct with GPS/23Oct20 171114.1.csv,False,E,19.9,880.6,45.476822,9.23401,26.0,20.0,-89.9,-77.6,-89.7,-82.5,0,0,0,0,11,12,13,18,0,0,0,0, 12
48,20 Oct with GPS/23Oct20 171114.1.csv,False,E,19.8,902.7,45.476822,9.234014,26.0,20.0,-89.2,-78.1,-90.2,-83.5,0,0,0,0,11,12,13,18,0,0,0,0, 12
49,20 Oct with GPS/23Oct20 171114.1.csv,False,E,20.1,887.4,45.476822,9.234016,26.0,20.0,-90.3,-78.0,-92.0,-83.0,0,0,0,0,11,12,13,18,0,0,0,0, 12
50,20 Oct with GPS/23Oct20 171114.1.csv,False,E,20.1,883.7,45.476822,9.234016,26.0,20.0,-90.5,-78.0,-91.6,-82.8,0,0,0,0,11,12,13,18,0,0,0,0, 12
51,20 Oct with GPS/23Oct20 171114.1.csv,False,E,20.1,906.3,45.476822,9.234018,26.0,20.0,-89.1,-78.1,-90.9,-83.0,0,0,0,0,11,12,13,18,0,0,0,0, 12
52,20 Oct with GPS/23Oct20 171114.1.csv,False,E,92.8,1.8,45.476822,9.23402,18.0,3.0,-87.4,-77.5,-90.5,-83.1,0,0,0,0,11,12,13,18,0,0,0,0, 12
53,20 Oct with GPS/23Oct20 171114.1.csv,False,E,94.3,1.3,45.476822,9.23402,18.0,3.0,-87.8,-77.9,-90.3,-83.7,0,0,0,0,11,12,13,18,0,0,0,0, 12
54,20 Oct with GPS/23Oct20 171114.1.csv,False,E,94.2,1.2,45.476822,9.234022,18.0,3.0,-87.7,-78.0,-90.5,-83.4,0,0,0,0,11,12,13,18,0,0,0,0, 12
55,20 Oct with GPS/23Oct20 171114.1.csv,False,E,115.1,1.3,45.476822,9.234022,18.0,3.0,-88.3,-77.7,-90.6,-83.6,0,0,0,0,11,12,13,18,0,0,0,0, 12
56,20 Oct with GPS/23Oct20 171114.1.csv,False,E,114.6,1.3,45.476822,9.234022,16.0,1.0,-88.2,-77.8,-90.4,-83.4,0,0,0,0,11,12,13,18,0,0,0,0, 12
57,20 Oct with GPS/23Oct20 171114.1.csv,False,E,114.5,1.7,45.476822,9.234023,16.0,3.0,-87.9,-78.5,-90.0,-83.3,0,0,0,0,11,12,13,18,0,0,0,0, 12
58,20 Oct with GPS/23Oct20 171114.1.csv,False,E,114.7,1.7,45.476822,9.234023,16.0,3.0,-87.1,-78.2,-90.0,-82.5,0,0,0,0,11,12,13,18,0,0,0,0, 12
59,20 Oct with GPS/23Oct20 171114.1.csv,False,E,119.9,1.6,45.476822,9.234025,18.0,3.0,-86.7,-78.1,-89.3,-82.0,0,0,0,0,11,12,13,18,0,0,0,0, 12
60,20 Oct with GPS/23Oct20 171114.1.csv,False,E,122.9,1.4,45.476822,9.234025,18.0,1.0,-86.8,-77.8,-90.0,-82.0,0,0,0,0,11,12,13,18,0,0,0,0, 12
61,20 Oct with GPS/23Oct20 171114.1.csv,False,E,122.9,2.0,45.476818,9.234025,18.0,3.0,-86.8,-77.8,-89.9,-83.4,0,0,0,0,11,12,13,18,0,0,0,0, 12
62,20 Oct with GPS/23Oct20 171114.1.csv,False,E,122.2,1.9,45.476818,9.234025,18.0,3.0,-87.0,-77.3,-90.4,-83.1,0,0,0,0,11,12,13,18,0,0,0,0, 12
63,20 Oct with GPS/23Oct20 171114.1.csv,False,E,123.8,1.9,45.476818,9.234027,18.0,3.0,-87.0,-77.7,-89.4,-82.9,0,0,0,0,11,12,13,18,0,0,0,0, 12
64,20 Oct with GPS/23Oct20 171114.1.csv,False,E,126.0,1.5,45.476818,9.234027,18.0,3.0,-87.0,-77.6,-90.2,-83.0,0,0,0,0,11,12,13,18,0,0,0,0, 12
65,20 Oct with GPS/23Oct20 171114.1.csv,False,E,126.6,1.4,45.476814,9.234027,19.0,3.0,-87.9,-77.1,-90.5,-82.5,0,0,0,0,11,12,13,18,0,0,0,0, 12
66,20 Oct with GPS/23Oct20 171114.1.csv,False,E,128.9,1.7,45.476814,9.234027,19.0,3.0,-88.2,-77.0,-91.0,-82.3,0,0,0,0,11,12,13,18,0,0,0,0, 12
67,20 Oct with GPS/23Oct20 171114.1.csv,False,E,125.6,1.6,45.476814,9.234028,18.0,3.0,-88.6,-76.8,-91.0,-82.4,0,0,0,0,11,12,13,18,0,0,0,0, 12
68,20 Oct with GPS/23Oct20 171114.1.csv,False,E,124.6,1.5,45.476814,9.234028,18.0,3.0,-88.8,-76.5,-89.8,-82.5,0,0,0,0,11,12,13,18,0,0,0,0, 12
69,20 Oct with GPS/23Oct20 171114.1.csv,False,E,129.6,1.7,45.476814,9.23403,19.0,3.0,-88.3,-76.8,-91.1,-82.1,0,0,0,0,11,12,13,18,0,0,0,0, 12
70,20 Oct with GPS/23Oct20 171114.1.csv,False,E,39.3,0.4,45.47681,9.234032,26.0,1.0,-88.0,-76.5,-91.5,-81.9,0,0,0,0,11,12,13,18,0,0,0,0, 12
71,20 Oct with GPS/23Oct20 171114.1.csv,False,S,9.1,175.3,45.47681,9.23404,26.0,26.0,-100.3,-72.4,-77.2,-87.4,0,0,0,0,10,11,12,13,0,0,0,0, 11
72,20 Oct with GPS/23Oct20 171114.1.csv,False,S,20.4,1151.9,45.47681,9.23404,26.0,26.0,-97.9,-90.1,-71.6,-76.1,-85.6,0,0,0,10,10,11,12,13,0,0,0, 11
73,20 Oct with GPS/23Oct20 171114.1.csv,False,S,20.3,1080.4,45.47681,9.23404,26.0,26.0,-82.5,-71.0,-75.6,-84.7,0,0,0,0,10,11,12,13,0,0,0,0, 11
74,20 Oct with GPS/23Oct20 171114.1.csv,False,S,19.9,1072.4,45.47681,9.23404,26.0,25.0,-81.9,-71.0,-75.6,-84.7,0,0,0,0,10,11,12,13,0,0,0,0, 11
75,20 Oct with GPS/23Oct20 171114.1.csv,False,S,19.8,1087.7,45.47681,9.23404,26.0,26.0,-81.9,-71.1,-75.4,-84.7,0,0,0,0,10,11,12,13,0,0,0,0, 11
76,20 Oct with GPS/23Oct20 171114.1.csv,False,S,20.2,1102.3,45.47681,9.23404,26.0,26.0,-82.0,-71.1,-75.5,-84.9,0,0,0,0,10,11,12,13,0,0,0,0, 11
77,20 Oct with GPS/23Oct20 171114.1.csv,False,S,20.6,1042.9,45.47681,9.23404,26.0,26.0,-81.9,-71.3,-75.6,-85.2,0,0,0,0,10,11,12,13,0,0,0,0, 11
78,20 Oct with GPS/23Oct20 171114.1.csv,False,S,20.1,1056.0,45.47681,9.23404,26.0,26.0,-81.8,-71.2,-75.5,-85.1,0,0,0,0,10,11,12,13,0,0,0,0, 11
79,20 Oct with GPS/23Oct20 171114.1.csv,False,S,20.0,1079.6,45.47681,9.23404,26.0,25.0,-81.9,-71.1,-75.4,-84.9,0,0,0,0,10,11,12,13,0,0,0,0, 11
80,20 Oct with GPS/23Oct20 171114.1.csv,False,S,20.3,1088.0,45.47681,9.23404,26.0,26.0,-81.9,-71.1,-75.3,-84.9,0,0,0,0,10,11,12,13,0,0,0,0, 11
81,20 Oct with GPS/23Oct20 171114.1.csv,False,S,20.1,1008.3,45.47681,9.234041,26.0,25.0,-81.8,-71.0,-75.5,-84.7,0,0,0,0,10,11,12,13,0,0,0,0, 11
82,20 Oct with GPS/23Oct20 171114.1.csv,False,S,20.2,1113.6,45.47681,9.234041,26.0,26.0,-82.1,-71.1,-75.9,-85.1,0,0,0,0,10,11,12,13,0,0,0,0, 11
83,20 Oct with GPS/23Oct20 171114.1.csv,False,S,19.7,1088.7,45.47681,9.23404,26.0,25.0,-82.2,-71.1,-75.6,-85.2,0,0,0,0,10,11,12,13,0,0,0,0, 11
84,20 Oct with GPS/23Oct20 171114.1.csv,False,S,19.8,1083.0,45.476807,9.23404,26.0,26.0,-81.9,-71.0,-75.2,-85.1,0,0,0,0,10,11,12,13,0,0,0,0, 11
85,20 Oct with GPS/23Oct20 171114.1.csv,False,S,20.0,1100.8,45.476807,9.23404,26.0,25.0,-81.7,-70.8,-75.1,-84.8,0,0,0,0,10,11,12,13,0,0,0,0, 11
86,20 Oct with GPS/23Oct20 171114.1.csv,False,S,20.0,1085.9,45.476807,9.23404,26.0,25.0,-81.8,-70.8,-75.1,-84.8,0,0,0,0,10,11,12,13,0,0,0,0, 11
87,20 Oct with GPS/23Oct20 171114.1.csv,False,S,20.4,1084.4,45.476807,9.23404,26.0,25.0,-81.9,-70.9,-74.9,-84.9,0,0,0,0,10,11,12,13,0,0,0,0, 11
88,20 Oct with GPS/23Oct20 171114.1.csv,False,S,11.8,358.0,45.476807,9.23404,26.0,26.0,-81.9,-70.8,-75.1,-84.8,0,0,0,0,10,11,12,13,0,0,0,0, 11
89,20 Oct with GPS/23Oct20 171114.1.csv,False,S,94.2,0.9,45.47681,9.234038,28.0,2.0,-82.1,-71.0,-75.1,-84.8,0,0,0,0,10,11,12,13,0,0,0,0, 11
90,20 Oct with GPS/23Oct20 171114.1.csv,False,S,191.6,2.9,45.476807,9.234038,28.0,7.0,-82.0,-71.2,-74.9,-84.8,0,0,0,0,10,11,12,13,0,0,0,0, 11
91,20 Oct with GPS/23Oct20 171114.1.csv,False,S,192.0,2.8,45.476807,9.234036,28.0,4.0,-82.2,-71.4,-75.3,-85.0,0,0,0,0,10,11,12,13,0,0,0,0, 11
92,20 Oct with GPS/23Oct20 171114.1.csv,False,S,202.6,3.1,45.476807,9.234036,28.0,4.0,-82.0,-71.1,-74.8,-84.8,0,0,0,0,10,11,12,13,0,0,0,0, 11
93,20 Oct with GPS/23Oct20 171114.1.csv,False,S,246.8,3.8,45.476807,9.234035,28.0,4.0,-82.1,-71.2,-74.9,-84.8,0,0,0,0,10,11,12,13,0,0,0,0, 11
94,20 Oct with GPS/23Oct20 171114.1.csv,False,S,247.7,3.7,45.476807,9.234035,28.0,4.0,-82.3,-71.3,-75.0,-84.8,0,0,0,0,10,11,12,13,0,0,0,0, 11
95,20 Oct with GPS/23Oct20 171114.1.csv,False,S,247.0,3.2,45.476803,9.234034,28.0,4.0,-82.1,-71.3,-75.6,-85.0,0,0,0,0,10,11,12,13,0,0,0,0, 11
96,20 Oct with GPS/23Oct20 171114.1.csv,False,S,233.0,2.8,45.476803,9.234034,28.0,4.0,-83.4,-82.5,-72.1,-76.1,-86.1,0,0,0,10,10,11,12,13,0,0,0, 11
97,20 Oct with GPS/23Oct20 171114.1.csv,False,S,247.1,3.2,45.476803,9.234034,28.0,4.0,-82.8,-72.1,-76.2,-85.8,0,0,0,0,10,11,12,13,0,0,0,0, 11
98,20 Oct with GPS/23Oct20 171114.1.csv,False,S,249.4,2.9,45.476799,9.23403,28.0,4.0,-82.2,-71.5,-76.3,-85.3,0,0,0,0,10,11,12,13,0,0,0,0, 11
99,20 Oct with GPS/23Oct20 171114.1.csv,False,S,249.5,2.8,45.476799,9.23403,28.0,4.0,-81.5,-70.9,-75.1,-84.4,0,0,0,0,10,11,12,13,0,0,0,0, 11
100,20 Oct with GPS/23Oct20 171114.1.csv,False,S,249.3,2.7,45.476795,9.234028,28.0,4.0,-81.7,-71.0,-75.4,-84.8,0,0,0,0,10,11,12,13,0,0,0,0, 11
101,20 Oct with GPS/23Oct20 171114.1.csv,False,S,248.5,2.9,45.476795,9.234028,28.0,4.0,-81.6,-71.0,-75.4,-84.6,0,0,0,0,10,11,12,13,0,0,0,0, 11
102,20 Oct with GPS/23Oct20 171114.1.csv,False,S,249.3,2.8,45.476795,9.234028,28.0,4.0,-81.7,-71.0,-75.5,-84.5,0,0,0,0,10,11,12,13,0,0,0,0, 11
103,20 Oct with GPS/23Oct20 171114.1.csv,False,S,249.4,2.6,45.476795,9.234027,28.0,4.0,-81.5,-71.0,-75.3,-84.4,0,0,0,0,10,11,12,13,0,0,0,0, 11
104,20 Oct with GPS/23Oct20 171114.1.csv,False,S,249.2,2.7,45.476795,9.234027,28.0,4.0,-81.5,-70.9,-75.1,-84.7,0,0,0,0,10,11,12,13,0,0,0,0, 11
105,20 Oct with GPS/23Oct20 171114.1.csv,False,S,249.4,3.4,45.476795,9.234027,28.0,4.0,-81.4,-71.0,-75.1,-84.6,0,0,0,0,10,11,12,13,0,0,0,0, 11
106,20 Oct with GPS/23Oct20 171114.1.csv,False,S,249.2,3.2,45.476795,9.234027,28.0,4.0,-81.5,-70.9,-75.3,-84.7,0,0,0,0,10,11,12,13,0,0,0,0, 11
107,20 Oct with GPS/23Oct20 171114.1.csv,False,S,166.2,2.0,45.476795,9.234027,28.0,4.0,-81.5,-70.9,-75.5,-84.6,0,0,0,0,10,11,12,13,0,0,0,0, 11
108,20 Oct with GPS/23Oct20 171114.1.csv,False,W,13.0,311.2,45.476795,9.234022,26.0,25.0,-82.6,-70.9,-85.5,-98.2,-95.5,0,0,0,11,12,13,18,18,0,0,0, 12
109,20 Oct with GPS/23Oct20 171114.1.csv,False,W,20.2,1086.0,45.476795,9.234022,26.0,27.0,-101.3,-95.9,-82.3,-72.9,-88.8,0,0,0,4,4,11,12,13,0,0,0, 12
110,20 Oct with GPS/23Oct20 171114.1.csv,False,W,19.8,1113.1,45.476795,9.234023,26.0,26.0,-94.0,-82.6,-74.7,-90.0,0,0,0,0,10,11,12,13,0,0,0,0, 12
111,20 Oct with GPS/23Oct20 171114.1.csv,False,W,19.9,1052.7,45.476795,9.234023,26.0,26.0,-94.7,-82.3,-73.1,-89.0,0,0,0,0,4,11,12,13,0,0,0,0, 12
112,20 Oct with GPS/23Oct20 171114.1.csv,False,W,20.1,1088.4,45.476795,9.234023,26.0,23.0,-93.8,-82.6,-76.0,-91.7,0,0,0,0,4,11,12,13,0,0,0,0, 12
